PlantNumAuto,TranLetter2,AsclepTransID,PlantID Code from 2012,TRIMBSBUD,TRIMBSFLOW,TRIMBSDONE,TRIMBS NOflow,DEAD STEMS,Length St1,LengthSt2,LengthSt3,Buds St 1,Buds St 2,Buds St 3,Flow St 1,Flow St 2,Flow St 3,BlooStatus St 1,BlooStatus St 2,BlooStatus St 3,Comments2,Comments 3,Ascl within 1 m?,Ascl within 2 m,Grazing lawn?,Shrubs within 1 m?,Bflies nectaring?,Monarch immatures2?,Crab spiders?,Other insects?,Comments 4,Bitten St 1,Bitten St 2,Bitten St 3,total # bitten stems,# of bitten stems flower this year,# bitten stems w axillary,# of UNbit stems w axillary,# of axillary shoots,# of BITTEN Axillary shoots,Comments 5,Comments 6,Photo Exposure,Comments 7,Comments 8
4646,FQ,473,PYNS3-102,2,1,0,0,0,25,25,20,78,113,90,6,0,0,2,1,1,Stems are very fresh.,"Stem C is basal resprout, others are axillary resprouts.",0,0,yes,0,0,0,0,0,"perhaps earlier in summer, there were dead stems that withered away",yes,yes,no,2,2,2,0,3,0,Axillary shoots bloomed before basal resprout.,"8 pm, thus too late for valid butterfly nectaring observations",,,
4647,FR,474,RISN1002,0,2,0,0,0,71,68,,9,0,,87,93,,5,5,,,,0,0,no,2 Baptisia alba,1 eastern tailed blue,0,0,4 ants,"ants and bee were at flowers, seemingly for nectar",no,no,,0,0,0,0,0,0,,,,,
4648,FR,474,RISN1003,0,0,1,2,0,60,55,54,0,0,0,22,0,0,7,0,0,Plant N1004 is ~1m to SSW,definitely distinct plants,0,1,no,1 buckbrush,0,0,0,0,,no,no,no,0,0,0,0,0,0,,,,,
4649,FR,474,RISN2002,0,1,0,0,0,69,0,0,28,,,9,,,2,,,,,0,1,no,0,0,0,0,0,,no,,,0,0,0,0,0,0,,,,,
4650,FR,474,RISN2009,1,0,6,0,0,65,65,63,0,0,47,62,31,0,7,7,1,,,0,0,no,0,0,0,0,0,,no,no,no,0,0,0,0,0,0,,,,,
4651,FR,474,RISN2106,0,0,0,1,0,69,,,0,,,0,,,0,,,,,0,1,no,0,0,0,0,0,"plant tall, but very weak and spindly (thin stem, narrow leaves)",no,,,0,0,0,0,0,0,,,,,
4652,FR,474,RISN1001,0,0,0,1,0,55,,,0,,,0,,,0,,,,,0,0,no,0,0,0,0,0,,no,,,0,0,0,0,0,0,,,,,
4653,FR,474,RISN1004,0,0,3,0,0,53,52,52,0,0,0,67,25,37,8,8,8,Plant N1001 is ~1m to NNE,"Stems A, B, C had 2, 2, and 1 pods respectively",0,1,no,0,0,0,0,0,,no,no,no,0,0,0,0,0,0,,,,,
4654,FR,474,RISN2003,0,0,0,0,0,,,,,,,,,,,,,No sign of plant!,In area of very dense fescue and litter.,did not assess,did not assess,no,did not assess,did not assess,did not assess,did not assess,did not assess,did not assess,did not assess,did not assess,did not assess,0,0,0,0,0,0,,Was this plant present in 2014? 2016?,,,
4655,FS,475,RISC1001,0,1,1,0,0,70,44,,2,0,,129,11,,6,8,,Cattle here now are black cows and 1 white bull.,,0,0,"no, but 30 cm away",1 shrubby elm,0,0,0,0,"Stem B was trampled, but still bloomed.",no,no,,0,0,0,0,0,0,,I think the shrubby elm protected plant from herbivory,,,
4656,FS,475,RISC1002,0,1,4,0,0,64,60,59,4,0,0,107,45,71,5,7,7,,,0,1,no,no,0,0,0,1 green bee,,no,no,no,0,0,0,0,0,0,,,,,
4657,FS,475,RISC2002,0,0,5,1,0,65,57,57,0,0,0,170,135,105,7,7,7,,,0,1,"no, but 1 m away",no,0,0,0,0,,no,no,no,1,0,0,0,0,0,"the stem that won't flower this year WOULD have if ungulate hadnt bitten it 12"" from ground",,,,
4658,FS,475,RISC2005,0,2,2,0,0,54,52,50,40,0,0,87,88,89,5,6,7,,,0,0,"no, but 2 m away",no,1 pearl crescent,1 larva (1st instar resting on bud stalk on Stem A. One egg on big leaf on Stem B.,0,1 green bee,,no,no,no,0,0,0,0,0,0,,,,,
4659,FS,475,RISC3103,0,0,12,0,0,74,74,72,0,0,0,140,95,138,8,8,8,"Stems A, B, C had 6, 5 and 3 pods respectively",,0,0,"no, but 20 cm away",no,0,"monarch larva(e) had chewed leaves, pods",0,0,,no,no,no,0,0,0,0,0,0,,,,,
4660,FS,475,RISC3105,0,2,1,0,0,59,57,56,0,0,0,122,85,70,6,6,7,,took photo of lawn,0,1,yes,no,0,2 eggs,0,0,"1 egg on Stem A, 1 on Stem B. Each on big leaves about 3"" below flowers.",no,no,no,0,0,0,0,0,0,,,,,
4661,FS,475,RISC3108,0,0,3,0,0,73,64,63,0,0,0,195,285,265,8,8,8,,took photo of lawn,0,0,yes,no,0,"monarch larva(e) had chewed leaves, pods",0,0,,no,yes,no,1,1,1,0,2,0,,,,,
4662,FS,475,RISC2004,0,0,0,0,0,,,,,,,,,,,,,No sign of plant,,did not measure,did not measure,did not measure,did not measure,did not measure,did not measure,did not measure,did not measure,,did not measure,did not measure,did not measure,0,0,0,0,0,0,,,,,
4663,FT,476,RISS1001,0,1,1,0,0,64,55,,0,0,,98,65,,7,6,,"stems elongate, seemingly to rise above fescue",,0,0,NO,0,0,0,0,spherical white eggs in 2 rows under leaf,in dense fescue,no,no,,0,0,0,0,0,0,,,,,
4664,FT,476,RISS1002,0,1,0,0,0,65,,,38,,,91,,,4,,,"stems elongate, seemingly to rise above fescue",,0,0,NO,0,0,0,0,1 green bee,in dense fescue,no,,,0,0,0,0,0,0,,,,,
4665,FT,476,RISS3204,0,0,1,0,0,54,,,0,,,21,,,7,,,"stems elongate, seemingly to rise above fescue",,0,0,NO,1 elm,0,0,0,0,in dense fescue,no,,,0,0,0,0,0,0,,,,,
4666,FT,476,RISS3203,0,1,0,0,0,55,,,20,,,15,,,4,,,"stems elongate, seemingly to rise above fescue",,0,0,NO,1 buckbrush,0,0,0,0,in dense fescue,no,,,0,0,0,0,0,0,,,,,
4667,FT,476,RISS1003,0,2,1,0,0,78,76,65,0,0,0,250,220,130,5,7,6,,,0,0,NO,"1 buckbrush, 1 Baptisia alba",0,0,0,1 green bee,,no,no,no,0,0,0,0,0,0,,,,,
4668,FU,477,LTRC2007,1,0,0,0,0,39,,,too early,,,0,,,1,,,,,not recorded,not recorded,"no, but adjacent",5 buckbrush,0,0,0,0,,no,,,0,0,0,0,0,0,,,,,
4669,FU,477,LTRC2001,0,0,0,3,0,24,19,13,0,0,0,0,0,0,0,0,0,,,0,0,yes,1 buckbrush,0,0,0,0,,yes,yes,yes,3,0,3,0,5,0,,,,,
4670,FU,477,LTRC2009,0,0,0,9,0,14,10,10,0,0,0,0,0,0,0,0,0,"""Large AT near S Fence""",Tiny plant!,0,1,yes,0,0,0,0,0,,yes,no,yes,at least 4,0,4,0,9,0,Original stems were grazed 1 cm off ground,"Then it sent up lots of axillary shoots and new, thin basal resprouts",,,
4671,FV,478,PAWE1001,1,7,0,0,0,75,75,70,232,145,148,91,23,65,3,2,3,Took photo of plant at 2:40 pm with 1 finger in photo,,0,0,no,0,no,maybe; 5 buds chewed by small invert,0,"1 ant, 1 wasp","Though not burned since 2013, this slope is not productive, and has little standing dead.",no,no,no,0,0,0,0,0,0,,,,,
4672,FV,478,PAWE1004,13,2,0,0,0,82,80,79,168,210,174,0,0,0,1,1,1,5feet to north begins large patch of blackberry primocanes 5 feet tall,,0,0,no,"5 blackberry, 3 buckbrush",1 gray copper,0,0,0,"Though not burned since 2013, this slope is not productive, and has little standing dead.",no,no,no,0,0,0,0,0,0,,,,,
4673,FV,478,PAWE1005,3,0,0,0,0,75,72,70,94,74,83,0,0,0,1,1,1,,,0,0,no,4 blackberry,0,0,0,0,,no,no,no,0,0,0,0,0,0,,,,,
4674,FV,478,PAWE1006,4,0,0,0,0,60,58,57,too early,too early,too early,0,0,0,1,1,0,all stems thin and wispy,"flower buds tiny, hidden by upper leaves",0,0,no,"6 blackberry, 1 prairie rose, 2 buckbrush",0,0,0,0,,no,no,no,0,0,0,0,0,0,,,,,
4675,FV,478,PAWE1007,1,0,0,2,0,26,25,10,too early,0,0,0,0,0,1,0,0,very flimsy plant,"flower buds tiny, hidden by upper leaves",0,0,no,7 blackberry,0,0,0,0,"Though not burned since 2013, this slope is not productive, and has little standing dead.",no,no,no,0,0,0,0,0,0,,,,,
4676,FW,479,RISN2001,5,0,0,0,0,70,67,65,75,75,70,0,0,0,1,1,1,,,0,0,no,0,0,0,0,0,growing through lots of standing dead,no,no,no,0,0,0,0,0,0,,,,,
4677,FW,479,RISN2002,1,0,0,0,0,55,0,0,too early,0,0,0,0,0,1,0,0,buds are not visable yet- nestled within upper leaves,slender A. tuberosa 1.8m to the south,0,1,no,1 wild plum,0,0,0,0,growing through lots of standing dead,no,no,no,0,0,0,0,0,0,"don't know what caused it to make axillary shoots, but it has lots of standing dead & litter & fescue to grow through",stem and auxilary shoots wispy and frail,,,
4678,FW,479,RINS2003,1,0,0,0,0,88,0,0,too early,00,0,0,0,0,1,0,0,buds are not visable yet- nestled in uper leaves,,0,0,no,0,0,0,0,0,growing through lots of standing dead,no,no,no,0,0,0,0,0,0,,,,,
4679,FW,479,RISN2009,6,0,0,2- these particular stems are unusually weak,0,64,62,60,180,140,150,0,0,0,1,1,1,,,0,0,no,2 buckbrush,0,0,0,0,growing through lots of standing dead and fescue,no,no,no,0,0,0,0,0,0,,,,,
4680,FX,480,RISC3-101,2,0,0,3,0,52,48,42,250,200,0,0,0,0,1,1,0,I accidentally broke the axillary stems off stem B.,too early; will die because I accidentally broke them off,0,0,no,0,0,0,0,small insect larva & yellow egg,took photo of yellow eggs with iPhone.,yes,yes,no,2,2,2,0,5,0,,,,,
4681,FX,480,RISC3-103,4,0,0,0,0,79,73,73,168,135,95,0,0,0,1,1,1,,,0,0,no,0,0,0,0,0,,no,no,no,1,1,1,0,6,0,,,,,
4682,FX,480,RISC3-105,2,4,0,0,0,75,73,72,213,253,205,39,14,33,2,2,2,"Plant 104 is about 1.95m to the South. It has 4 stems in bud, and 1 stem in bloom. Took photos of plant #104, with 4 fingers in first shot","Took a lot of phots of -105. !st one had 5 fingers held out. Eventually, took photos of 3 longest stems in order.",0,1,no,0,0,0,1,1 bee,,no,no,no,0,0,0,0,0,0,,,,,
4683,FX,480,RISC3-107,7,0,0,0,0,75,74,73,141,178,90,0,0,0,1,1,1,"Plant #10 is 1.5m to the south. Took 4 photos of #106, with fingers giving ok sing in the 1st one.",,0,1,no,0,0,0,0,0,The 4th longest stem on plant had most flowers in bloom. It also had a crab spider eating a small bee(hal.ctid?),no,no,no,0,0,0,0,0,0,,,,,
4684,FY,481,PYNN1001,0,0,0,1,0,35,0,0,0,0,0,0,0,0,0,0,0,photos on iPhone with 1 finger,"live stem is almost certainly a basal resprout, given how short & under-developed plant is compard to blooming milkweeds just outside the nearby fence.",4,5,yes,0,0,0,0,0,"highly likely that earlier stems were grazed away when very small,",no,no,no,0,0,0,0,0,0,,,,,
4685,FY,481,PYNN1002,1,0,0,0,0,20,0,0,too early,0,0,0,0,0,1,0,0,photos with 2 fingers,flower buds are tiny and hidden by upper leaves,4,4,yes,0,0,0,0,0,two of three axillary shoots are less than 2cm long.,yes,no,no,1,1,1,0,3,1,,,,,
4686,FY,481,PYNN1003,3,0,0,1,1,36,35,33,50,30,25,0,0,0,1,1,1,photos with 3 fingers,1 tiny A. tuberosa 30cm NNE,1,0,yes,0,0,0,0,0,Plant has 4 roughly equally -sized shoot. Two are clearly axillary shoots after cattle bites on main stem. I think the other two are basal resprouts.,yes,yes,no,3,2,2,0,2,0,,,,,
4687,FY,481,PYNN1004,1,0,0,0,0,53,0,0,320,0,0,0,0,0,1,0,0,photos with 4 fingers,,0,0,partial,0,0,0,0,0,Stem was grazed when very young & sent up 2 healthy stems,yes,no,no,1,1,1,0,2,0,I think this plant was protected somewhat from cattle grazing (even though bitten once) by 2 large patches of ironweed within 1m to the north(ironweed & some grazing shadows?),,,,
4688,FZ,482,PYSN2001,5,4,0,0,0,85,83,80,244,121,265,3,0,3,2,1,2,plant protected from cattle by barbed wire fence,photos @ 12:57 pm,0,0,no,3 dogweed,0,0,0,1 large cychia moth caterpillar,,no,no,no,0,0,0,0,0,0,,,,,
4689,FZ,482,PYSN2002,23,0,0,1,0,75,74,72,80,75,80,0,0,0,1,1,1,most stems are similar in their bud #,tiny green buds,0,0,no,0,0,0,0,0,,no,no,no,0,0,0,0,0,0,"decent amount of litter & standing dead, but theses stems tower above that.",,,,
4690,FZ,482,PYSN3-201,0,0,0,1,1,28,0,0,0,0,0,0,0,0,0,0,0,The plant on the cliff is in trouble because the cliff has eroded,,0,0,no,0,0,0,0,0,,no,no,no,0,0,0,0,0,0,,,,,
4691,FZ,482,PYSN3-202,2,0,0,2,1,67,62,47,205,185,0,0,0,0,1,1,0,,,0,0,partial,0,0,0,0,0,,no,no,no,0,0,0,1,1,0,plant was trampled by large vertabrate. 1 stem killed. 2 possibly rendered budless by trampling/ Axillary shoot occurs on a trampled stem.,,,,
4692,FZ,482,PYSN3-203,7,0,0,0,0,62,61,60,218,162,182,0,0,0,1,1,1,,a robust A. hirtella occurs within 1.8m to the north.,0,1,no,0,0,0,0,0,,no,no,no,0,0,0,0,0,0,,,,,
4693,GA,483,PYNW1001,no sign of plant,,,,,,,,,,,,,,,,,plant could not be found at GPS point,No other A. tuberosa nearby,0,0,no,,,,,,,,,,,,,,,,,,,,
4694,GA,483,PYNW1002,no sign of plant,,,,,,,,,,,,,,,,,plant could not be found at GPS point,No other A. tuberosa nearby,0,0,no,,,,,,,,,,,,,,,,,,,,
4695,GA,483,PYNW1004,0,0,0,1,0,27,0,0,0,0,0,0,0,0,0,0,0,metal tag was placed 10 cm north of plant,weak wispy stem,0,0,yes,1 buckbrush,0,0,0,0,,no,no,no,0,0,0,0,0,0,,,,,
4696,GA,483,PYNW1006,no sign of plant,,,,,,,,,,,,,,,,,plant could not be found at GPS point,PYNW1004 is 1m to the west,1,1,no,3 buckbrush,,,,,,,,,,,,,,,,,,,
4697,GA,483,PYNW1007,0,0,0,0,1,35(dead),0,0,0,0,0,0,0,0,0,0,0,There is one 35cm dead stem where plant is supposed to be. It appears to have been killed by trampling by large vertabrate (prob. Cattle),,0,0,yes,1 buckbrush,0,0,0,0,,no,no,no,0,0,0,0,0,0,,,,,
4698,GB,484,PYNW2001,3,0,0,2,0,68,66,59,135,155,90,0,0,0,1,1,1,,A. hirtella with 2 stems is 2.4m to the south,0,0,yes,3 buckbrush,0,0,0,0,,no,no,no,2,0,1,0,1,0,2 of the stems that did not get bitten by an ungulate are nestled withing buckbrush,axillary shoot is 6mm long,,,
4699,GB,484,PYNW2003,could not find plant,,,,,,,,,,,,,,,,,could not find A. tuberosa at trimble point,"a tiny 12cm A. tuberosa seedling is growing 25cm south of trimble point =, but does not match location description from 2014",0,0,no,2 buckbrush,,,,,no plant,,,,,,,,,,no plant,,,,
4700,GB,484,PYNW2004,0,0,0,3,0,24,17,17,0,0,0,0,0,0,0,0,0,,,0,0,partial,1 buckbrush,0,0,0,0,"very wimpy stems. This plant might have been eaten early in spring, & these might be basal resprouts",no,no,no,0,0,0,0,0,0,,,,,
4701,GB,484,PYNW2005,could not find,,,,,,,,,,,,,,,,,could not find A. tuberosa at trimble point,,0,0,no,0,,,,,no plant,,,,,,,,,,,,,,
4702,GB,484,PYNW2006,5,0,0,0,1,54,50,45,70,40,?,0,0,0,1,1,1,classic example of protection afforded to Asclepias by shrubby osage orange,Asclepias hirtella (1 stem) 3m to the north.,0,0,yes,6' tall osage orange,0,0,0,0,The one stem not to get bitten by ungulates was the one closest to osage orange,no,yes,yes,5,3,5,0,21,2,,,,,
4703,GB,484,PYNW2007,1,0,0,3,0,36,23,19,50,0,0,0,0,0,1,0,0,flower buds tiny; too small to count accurately.,Asclepias hirtella (1 stem) 3m to East,0,0,yes,1 buckbrush,0,0,0,0,"I think that Stem A is a basal resprout(younger-looking leaves). I think cows bit 1st two stems, then ate most of the axillary resprouts",no,yes,yes,2,0,2,0,7,6,,,,,
4704,GC,485,PYNW2010,3,0,0,3,0,49,44,40,130,0,30,0,0,0,1,0,1,difficult to count buds when this small,A healthy A. tuberosa is 1.55m to the west. It has 2 stems in bud.,0,1,yes,2 buckbrush,0,0,0,Formica montana ant (0.5m east of mound).,,no,yes,yes,5,2,5,0,23,0,5 stems were biten approx 35cm off the ground. Resprouts are mostly less then 2.5cm long.,,,,
4705,GC,485,PYNW2011,0,0,0,0,0,,,,,,,,,,,,,Could not find plant at GPS point.,"A wimpy, single-stemmed A. tuberosa is located 4m to the SE. It will not flower this year.",0,0,no,3 multi-flora rose,,,,,could not find plant,,,,,,,,,,,,,,
4706,GD,486,PYNS1001,0,0,0,3,0,25,24,21,0,0,0,0,0,0,0,0,0,It is possible these stems will produce buds eventually this year.,There is an A. tuberosa (with 1 healthy stem) 2.4m to the NW. No other A. tuberosa within 4m.,0,0,no,2 buckbrush,0,0,0,0,,yes,yes,yes,3,0,3,0,8,6,"All 3 stems were bitten by ungulate 1cm from ground. On the dominant stem, the 6 axillary resprouts were also eaten later by ungulate!",,,,
4707,GD,486,PYNS1002,3,0,0,0,0,47,45,38,130,134,90,0,0,0,1,1,1,"Buds small, but count is decently accurate.",,0,0,yes,0,0,0,0,0,,no,no,yes,1,1,1,0,2,1,"Stem C was bitten by ungulate 3"" off the ground.",,,,
4708,GD,486,PYNS1003,0,0,0,9,0,64,64,62,0,0,0,0,0,0,0,0,0,It is possible these stems will produce buds eventually this year.,My hunch is that the 7 healthiest stems will produce flowers in late July,0,0,no,4 multi-flora rose,0,0,0,0,,no,no,no,0,0,0,0,0,0,Plant seems to be protected from cattle by multiflora rose.,,,,
4709,GD,486,PYNS2001,4,0,0,0,0,51,46,45,40,129,125,0,0,0,1,1,1,Lots of buds from Stem A have atrophied.,,0,0,no,0,0,0,0,0,,no,no,no,0,0,0,0,0,0,,,,,
4710,GD,486,PYNS3-101,0,0,0,0,0,,,,,,,,,,,,,Plant could not be found at GPS coorinate.,Plant could be underground?,0,0,yes,0,,,,,Plant not found,,,,,,,,,,,,,,
4711,GD,486,PYNS3-102,2,0,0,3,0,35,32,30,tiny,tiny,0,0,0,0,1,1,1,Won't bloom for at least 3 weeks,,0,0,yes,0,0,0,0,0,,no,no,no,1,0,1,0,1,0,"I think plant had 1 main stem, which was grazed young, so it produced 4 basal resprouts, 3 of which are over 30cm long.",,,,
4712,GD,486,PYNS3-103,0,0,0,3,0,12,5,4,0,0,0,0,0,0,0,0,0,"Yes, there are 3 stems but all are tiny due to grazing.",,0,0,yes,1 large osage orange,0,0,0,0,,yes,yes,yes,3,0,3,0,6,3,,,,,
4713,GE,487,PYNN2001,0,0,0,6,0,25,21,20,0,0,0,0,0,0,0,0,0,Lengths for this plant are based on axillary or basal resprouts.,Definitely within north patch (north of fire break),0,0,yes,0,0,0,0,0,,yes,yes,no,5,0,5,0,7,1,,,,,
4714,GE,487,PYNN2002,0,0,0,0,0,,,,,,,,,,,,,Did not find at GPS point.,Plant used to be found in where is now a grazing lawn.,0,0,yes,0,,,,,Plant is gone.,,,,,,,,,,,,,,
4715,GE,487,PYNN2003,0,0,0,4,0,23,12,3,0,0,0,0,0,0,0,0,0,1 stem might produce flowers eventually.,Definitely withing north patch (north of fire break),0,0,yes,0,0,0,0,0,,yes,yes,yes,4,0,1,0,1,0,"I suspect it had one main stem, which was grazed off 1.5"" above ground, so it produced 1 axillary sprout, plus 3 weak basal resprouts.",,,,
4716,GE,487,PYNN2004,0,0,0,0,0,,,,,,,,,,,,,Did not find at GPS point.,Plant in south patch because they are on south side of fire line.,0,0,No,0,,,,,Plant is gone.,,,,,,,,,,,,,,
4717,GE,487,PYNN2005,0,0,0,6,0,20,17,15,0,0,0,0,0,0,0,0,0,Plant in south patch because it is on the south side of the fire line.,,0,0,partial,0,0,0,0,0,,yes,yes,yes,6,0,3,0,5,1,,,,,
4718,GF,488,RISS1001,0,2,0,0,0,75,67,,24,56,,154,116,,4,4,,No other Asclepias within 4 m,Took 4 photos at 9:40,0,0,"no, but near",0,0,0,0,1 lacewing egg and 1 small solitary bee at flowers,same plant as S3-202,no,no,,0,0,0,0,0,0,,,,,
4719,GF,488,RISS1002,3,0,0,0,0,36,36,34,too early,too early,too early,0,0,0,1,1,1,No other Asclepias within 4 M,took 3 photos at 9:58 using iPhone,0,0,"no, but near",1 Buckbrush,0,0,0,0,tiny green buds that won't bloom untill July 12th or so,no,no,no,0,0,0,0,0,0,same plant as S3-201,,,,
4720,GG,489,RISC2001,1,0,0,0,0,97,,,173,,,0,,,1,,,No other Asclepias within 1 m,3 photos at 11:31/11:32,0,1,no,3 multi-flora rose,0,0,0,0,001 and 002 are 1.7 m apart,no,,,0,0,0,0,0,0,"other than 001 or 002, no other Ascelpias within 4 m",,,,
4721,GG,489,RISC2002,0,4,0,1,0,71,69,65,102,68,81,80,68,83,4,4,4,"placed tag ""12"" 10 cm  N of plant using metal staple",No other Asclepias within 1 m,0,1,no,0,1 coral hairstreak and 1 great spangled,no,"1 yellow crab spider on stem C,",1 black weevil on stem A,3 photos of coral hairstreak on this plant at 11:22 am,no,no,no,0,0,0,0,0,0,001 and 002 are 1.7 m apart,"other than 001 or 002, no other Ascelpias within 4 m",,,
4722,GG,489,RISC2003,0,1,0,0,0,44,,,91,,,14,,,2,,,"placed tag ""13"" 10 cm N of plant using metal staple",No other Asclepias within 4 m,0,0,no,0,0,0,0,0,3 photos at 11:55 am,no,,,0,0,0,0,0,0,,,,,
4723,GG,489,RISC2004,2,0,0,0,0,74,74,,160,132,,0,0,,1,1,,No other Asclepias within 4 m,4 photos at 12:08(1st one also shows plant 005),0,0,no,0,0,0,0,0,,no,no,,0,0,0,0,0,0,,,,,
4724,GG,489,RISC2005,0,2,0,1 dying,0,73,67,54,102,121,0,181,164,0,4,4,0,"placed tag ""14"" 10 cm N of plant using white plastic tee",No other Asclepias within 4 m,0,0,no,3 black berries,0,0,1 yellow crab spider on stem B,1 green halictid,6 photos at 12:15/12:16,no,no,no,0,0,0,0,0,0,,,,,
4725,GG,489,RISC2006,0,0,0,1,0,,,,0,,,0,,,0,,,growing in ravine amidst dense shrubbery,No other Asclepias within 4 m,0,0,no,6 dogwood black berry,0,0,0,0,,no,,,0,0,0,0,0,0,,,,,
4726,GG,489,RISC2007,0,0,0,1,0,,,,0,,,0,,,0,,,growing in ravine amidst dense shrubbery,No other Asclepias within 2 m,0,0,no,6 dogwood oak,0,0,0,0,,no,,,0,0,0,0,0,0,,,,,
4727,GH,490,PYWC2001,0,0,0,0,0,,,,,,,,,,,,,no sign of plant,no other Asclepias within 4 m,0,0,no,0,0,0,0,0,2 photos of location to show how tall and dense the vegetation is at 2:16 pm,,,,,,,,,,"cattle trampling near by, but not much cattle grazing",,,,
4728,GH,490,PYWC2002,0,0,0,6,0,51,48,45,0,0,0,0,0,0,0,0,0,"tag ""15"" placed 10 cm N of plant using white plastic tee",no other Asclepias within 4 m,0,0,no,0,0,0,0,0,3 photos at 2:28/2:29 pm,no,no,no,0,0,0,0,0,0,2 of 6 stems are very wimpy,Why did 4/5 of these plants fail to flowerthis year? They were not bitten by cattle,,,
4729,GH,490,PYWC2003,0,0,0,5,0,36,36,35,0,0,0,0,0,0,0,0,0,No other Asclepias within 4 m,3 photos at 2:39 pm,0,0,no,0,0,0,0,0,all stems wimpy,no,no,no,0,0,0,0,0,0,,,,,
4730,GH,490,PYWC2005,0,1,0,0,0,83,,,86,,,41,,,3,,,file:PYWATBEN,not sampled in 2015 seemingly,0,0,no,0,0,0,0,2 ants,no other Asclepias within 4 m,no,,,0,0,0,0,0,0,3 photos at 2:51 pm,,,,
4731,GH,490,PYWC2006,0,0,0,1,0,48,,,0,,,0,,,0,,,No other Asclepias within 4  m,2 photos at 2:19 pm,0,0,no,0,0,0,0,0,"cattle trampling near by, but not much cattle grazing",no,,,0,0,0,0,0,0,wimpy stem,,,,
4732,GI,491,PYWN1001,2,2,0,0,0,55,49,48,33,46,42,75,0,4,4,1,2,3 photos taken at 12:45 pm,1 Asclepias(single stem no flowers this year) is 1.85 m W;a second is 2.5 m NE,0,1,no,0,0,0,0,1 small green halictid,no other Asclepias within 1 m,no,no,no,0,0,0,0,0,0,"weather is partly overcast, 80 degrees F and winds 2 mph. I do see at least 3 butterfly sp. near by",,,,
4733,GI,491,PYWN1002,1,2,0,0,0,70,67,64,76,68,34,29,45,0,3,3,1,No other Asclepias within 4 m,3 photos at 1:00/1:01 pm on iphone,0,0,no,0,0,0,0,1 swamp milkweed beetle,sun has burned through clouds (1:10),no,no,no,0,0,0,0,0,0,,,,,
4734,GI,491,PYWN1003,1,2,0,0,0,61,59,55,16,21,26,109,57,0,5,4,1,seemingly skipped in 2015,no other Asclepias within 4 m,0,0,no,0,1 great spangled frit,0,0,1 small green halictid,3 photos at 1:17,no,no,no,0,0,0,0,0,0,,,,,
4735,GJ,492,LTRE1001,0,15,0,2,0,67,66,62,29,8,59,130,110,84,5,5,4,"Placed metal tag ""16"" 10 cm N of plant with metal staple",No other Asclepias within 4 m,0,0,no but 1 m away,3 buckbrush,0,0,0,1 green halictid,3 photos at 4:22 facing E,no,no,no,0,0,0,0,0,0,most stems are not erect and appear to have been stepped on by large vert.,,,,
4736,GJ,492,LTRE1002,1,1,0,0,1,52,46,45,160,108,0,0,1,0,1,2,0,"Placed metal tag ""17"" with wooden golf tee",No other Asclepias within 4 m,0,0,at edge,"0, but lots of ironweed",0,0,0,0,3 photos at 4:25 facing N,no,no,no,0,0,0,0,0,0,"the dead stem had flower buds, but had recently been stepped on and broke by large vert.",,,,
4737,GJ,492,LTRE1003,2,21,0,1,0,64,62,60,53,77,91,154,26,96,4,4,4,"Placed metal tag ""18"" with white plastic tee",No other Asclepias within 4 m,0,0,at edge,0,1 great spangled fritillary and 1 gray copper nectaring at 4:20 pm,0,0,"1 green halictid, 2 ants",3 photos at 4:27 facing E,no,no,no,0,0,0,0,0,0,"2 stems were broken, presumably by large vert, but 1 is in bud anyway",,,,
4738,GJ,492,LTRE1004,1,1,0,1,1,58,57,45,44,155,0,106,0,0,4,1,0,No other asclepias within 4 m,3 photos at 4:28 facing E,0,0,"no, but 1 m away",1 buckbrush,0,0,0,"1 green halictid, 2 ants",2 stems were trampled by large vert.,no,no,no,0,0,0,0,0,0,,,,,
4739,GK,493,RINS1010,0,0,0,0,0,,,,,,,,,,,,,No sign of this plant,No other Asclepias within 2 m,0,0,no,0,0,0,0,0,Dense litter and standing dead at this spot,,,,,,,,,,Another Asclepias with 1 stem is 2 m to NW,,,,
4740,GK,493,RINS1011,0,0,3,0,0,80,78,74,0,0,0,165,125,145,7,7,7,"Placed metal tag ""19"" 10 cm Nof plant using white plastic tee",No other Asclepias within 1 m,0,1,no,0,0,0,0,0,an Asclepias is 1.8 m to WSW,no,no,no,0,0,0,0,0,0,"3 photos from Nat 10:18, and 3 more(of spent flower head)5 min later",5 Lespedeza Cuneata stems within 40 cm radius of this plant,,it appears that some of the flowers had been eaten away by small arthropods,
4741,GK,493,RINS1020,0,0,8,0,0,70,70,68,0,0,0,90,45,70,7,7,7,No other Asclepias within 1 m,Another Asclepias is 1.7 m to NW,0,1,no,0,0,0,0,0,3 photos of this plant at 10:34,no,no,no,0,0,0,0,0,0,4 Lespedeza Cuneata stems within 40 cm radius,Many flowers/buds had been eaten by arthropods,,,
4742,GK,493,RINS1054,0,0,0,1,0,62,,,0,,,0,,,0,,,No other Asclepias within 1 m,Another Asclepias is 1.7 m to SSW,0,1,no,0,0,0-? See comment 4,0,0,Saw first monarch adult of day at 10:57,no,,,0,0,0,0,0,0,1 photo of plant at 11 am,top leaves had been eaten by arthropod,,,
