PlantNumAuto,TranLetter2,AsclepTransID,PlantID Code from 2012,TRIMBSBUD,TRIMBSFLOW,TRIMBSDONE,TRIMBS NOflow,DEAD STEMS,Length St1,LengthSt2,LengthSt3,Buds St 1,Buds St 2,Buds St 3,Flow St 1,Flow St 2,Flow St 3,BlooStatus St 1,BlooStatus St 2,BlooStatus St 3,Comments2,Comments 3,Ascl within 1 m?,Ascl within 2 m,Grazing lawn?,Shrubs within 1 m?,Bflies nectaring?,Monarch immatures2?,Crab spiders?,Other insects?,Comments 4,Bitten St 1,Bitten St 2,Bitten St 3,total # bitten stems,# of bitten stems flower this year,# bitten stems w axillary,# of UNbit stems w axillary,# of axillary shoots,# of BITTEN Axillary shoots,Comments 5 damage,Comments 6,Photo Exposure,Comments 7,Comments 8
3688,BC,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3689,BC,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3690,BC,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3691,BC,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3692,BC,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3693,BC,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3694,BC,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3695,BC,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3696,BC,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3697,BC,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3698,BC,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3699,BC,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3700,BC,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3701,BC,355,RINE2005,0,1,0,1,,,,,,,,,,,,,,,don't know if plant was seen during distance sampling or not,,,,,,,,,,,,,,,,,,,,,,,
3702,BC,355,RINE2014,0,1,0,1,,,,,,,,,,,,,,,don't know if plant was seen during distance sampling or not,,,,,,,,,,,,,,,,,,,,,,,
3703,BC,355,RINE2028,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3704,BC,355,RINE2007,1,2,0,0,,,,,,,,,,,,,,,"Also known as ""A"" in PBG#3",,,,,,,,,,,,,,,,,,,,,,,
3705,BC,355,RINE2013,0,2,0,0,,,,,,,,,,,,,,,"Also known as ""B"" in PGB #3",,,,,,,,,,,,,,,,,,,,,,,
3706,BD,356,RINS2008,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3707,BD,356,RINS2001,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3708,BD,356,RINS2002,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3709,BD,356,RINS2005,0,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3710,BD,356,RINS2006,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3711,BD,356,RINS2009,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3712,BD,356,RINS2007,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3713,BD,356,RINS2003,1,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3714,BD,356,RINS2004,0,11,0,0,,,,,,,,,,,,,,,Revisited this plant on 7/10 (Transect BR); but why???,,,,,,,,,,,,,,,,,,,,,,,
3715,BE,357,RINS1020,0,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3716,BE,357,RINS1011,0,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3717,BE,357,RINS1010,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3718,BE,357,RINS1015,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3719,BE,357,RINS1018,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3720,BE,357,RINS1019,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3721,BE,357,RINS1054,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3722,BF,358,,,,,,,,,,,,,,,,,,,"just over the hill, couldn't really count well",,,,,,,,,,,,,,,,,,,,,,,,
3723,BF,358,,,,,,,,,,,,,,,,,,,"very short, hard to see",,,,,,,,,,,,,,,,,,,,,,,,
3724,BF,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3725,BF,358,,,,,,,,,,,,,,,,,,,Stem Count Validation,,,,,,,,,,,,,,,,,,,,,,,,
3726,BF,358,,,,,,,,,,,,,,,,,,,Stem Count Validation,,,,,,,,,,,,,,,,,,,,,,,,
3727,BF,358,,,,,,,,,,,,,,,,,,,Stem Count Validation,,,,,,,,,,,,,,,,,,,,,,,,
3728,BF,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3729,BF,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3730,BF,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3731,BF,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3732,BF,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3733,BF,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3734,BF,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3735,BF,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3736,BF,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3737,BF,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3738,BF,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3739,BF,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3740,BF,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3741,BF,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3742,BF,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3743,BF,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3744,BF,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3745,BF,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3746,BF,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3747,BF,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3748,BF,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3749,BF,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3750,BF,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3751,BF,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3752,BF,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3753,BF,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3754,BF,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3755,BF,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3756,BF,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3757,BF,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3758,BF,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3759,BF,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3760,BF,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3761,BF,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3762,BG,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3763,BG,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3764,BG,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3765,BG,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3766,BG,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3767,BG,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3768,BG,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3769,BG,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3770,BG,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3771,BG,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3772,BG,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3773,BG,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3774,BG,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3775,BG,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3776,BG,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3777,BG,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3778,BG,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3779,BG,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3780,BG,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3781,BG,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3782,BG,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3783,BG,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3784,BG,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3785,BG,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3786,BG,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3787,BG,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3788,BG,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3789,BG,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3790,BG,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3791,BG,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3792,BG,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3793,BG,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3794,BG,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3795,BG,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3796,BG,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3797,BG,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3798,BG,359,,,,,,,,,,,,,,,,,,,Stem Count Validated,,,,,,,,,,,,,,,,,,,,,,,,
3799,BG,359,,,,,,,,,,,,,,,,,,,Stem Count Validated,,,,,,,,,,,,,,,,,,,,,,,,
3800,BG,359,,,,,,,,,,,,,,,,,,,1 pearl cresent nectaring,,,,,,,,,,,,,,,,,,,,,,,,
3801,BG,359,,,,,,,,,,,,,,,,,,,Stem Count Validated,,,,,,,,,,,,,,,,,,,,,,,,
3802,BG,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3803,BG,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3804,BG,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3805,BG,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3806,BG,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3807,BG,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3808,BG,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3809,BG,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3810,BG,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3811,BG,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3812,BG,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3813,BG,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3814,BG,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3815,BG,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3816,BG,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3817,BG,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3818,BG,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3819,BG,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3820,BG,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3821,BG,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3822,BG,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3823,BG,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3824,BH,360,RINW1033,0,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3825,BH,360,RINW1018,0,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3826,BH,360,RINW1009,0,27,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3827,BH,360,RINW1002,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3828,BH,360,RINW1003,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3829,BH,360,RINW1020,0,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3830,BH,360,RINW1097,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3831,BH,360,RINW1106,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3832,BH,360,RINW1120,0,5,0,1,,,,,,,,,,,,,,,1 stem has been broken or bitten off,,,,,,,,,,,,,,,,,,,,,,,
3833,BI,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3834,BI,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3835,BI,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3836,BI,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3837,BI,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3838,BI,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3839,BI,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3840,BI,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3841,BI,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3842,BI,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3843,BI,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3844,BI,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3845,BI,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4087,BL,364,RINW2029,0,0,0,2,,,,,,,,,,,,,,,might make buds later,,,,,,,,,,,,,,,,,,,,,,,
4088,BL,364,RINW2028,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4089,BL,364,RINW2026,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4090,BL,364,RINW2004,0,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4091,BL,364,RINW2003,0,5,0,0,,,,,,,,,,,,,,,"two pearl cresents nectaring on it at 4:29, & 1 clouded sulphur held by crab spider!!! (crab spider located on longest stem). Plus small frass of orange furry larva",,,,,,,,,,,,,,,,,,,,,,,
4092,BL,364,RINW2007,2,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4093,BL,364,RINW2005,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4094,BL,364,RINW2001,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4095,BL,364,RINW2002,0,2,0,0,,,,,,,,,,,,,,,large holes in shorter stem accompanied by brown tissue inside stem,,,,,,,,,,,,,,,,,,,,,,,
4137,BO,367,none (new in 2013),0,1,0,0,,,,,,,,,,,,,,New discovery of 2013,New discovery of 2013,,,,,,,,,,,,,,,,,,,,1 pearl crescent nectaring when Trimbled,,,
4138,BO,367,RISC1002,3,0,0,0,,,,,,,,,,,,,,2nd visit of 2013; prev. visited on 6/30/2013,buds still very green but countable,,,,,,,,,,,,,,,,,,,,,,,
4139,BO,367,RISC1_2013_003,1,0,0,0,,,,,,,,,,,,,,New discovery of 2013,,,,,,,,,,,,,,,,,,,,,,,,
4140,BP,368,RISC2002,5,0,0,0,,,,,,,,,,,,,,first visited 6/30,,,,,,,,,,,,,,,,,,,,,,,,
4141,BP,368,RISC2003,0,0,0,6,,,,,,,,,,,,,,stems are very short and extremely frail; they were hidden under dense standing dead veg.,,,,,,,,,,,,,,,,,,,,,,1332-1341 on Anna's camera,,
4142,BP,368,RISC2005,1,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4145,BQ,369,RISS3-201,0,5,0,0,,,,,,,,,,,,,,FIRST VISIT OF YEAR,two pearl crescents nectaring,,,,,,,,,,,,,,,,,,,,,,,
4146,BQ,369,RISS3-202,0,3,0,0,,,,,,,,,,,,,,FIRST VISIT OF YEAR,,,,,,,,,,,,,,,,,,,,,,,,
4147,BQ,369,RISS3-203,0,0,0,0,,,,,,,,,,,,,,FIRST VISIT OF YEAR,"**MISSING!! Grazing lawns are there and large, old cowpie is at trimble point.",,,,,,,,,,,,,,,,,,,,,,,
4148,BQ,369,RISS3-204,0,1,0,1,,,,,,,,,,,,,,FIRST VISIT OF YEAR,1 pearl crescent nectaring,,,,,,,,,,,,,,,,,,,,,,,
4149,BQ,369,RISS3-205,1,0,0,0,,,,,,,,,,,,,,FIRST VISIT OF YEAR,,,,,,,,,,,,,,,,,,,,,,,,
4150,BR,370,RINS2004,0,11,0,0,,,,,,,,,,,,,,"REVISIT (first 2013 visit was 7/2); on earlier visit, plant had 2013 plant ID code of RIN-S2-13-R1-009",Don't know why we revisited this plant,,,,,,,,,,,,,,,,,,,,,,,
4151,BS,371,LTRC2008,1,2,0,1,,,,,,,,,,,,,,first visit of 2013 was 7/3,revisited to get bud counts on stem c,,,,,,,,,,,,,,,,,,,,,,,
4152,BS,371,LTRC2002,1,0,0,0,,,,,,,,,,,,,,first visit of 2013 was 7/3,,,,,,,,,,,,,,,,,,,,,,,,
4153,BS,371,LTRC2009,0,4,0,1,,,,,,,,,,,,,,Multiple visits to this plant in 2012 and 2013,My favorite milkweed ever!!,,,,,,,,,,,,,,,,,,,,Plant also bears remains of 2 stems that died this summer (possibly trampled many weeks ago),,,
4154,BT,372,PYNN1003,0,2,0,0,,,,,,,,,,,,,,first 2013 visit was 7/3,,,,,,,,,,,,,,,,,,,,,use data from previous survey for bud and flower counts,,,
4155,BT,372,PYNN1002,0,1,0,0,,,,,,,,,,,,,,first 2013 visit was 7/3,,,,,,,,,,,,,,,,,,,,,use data from previous survey for bud and flower counts,,,
4156,BT,372,PYNN1001,0,1,1,0,,,,,,,,,,,,,,first 2013 visit was 7/3,"*a bfly milkweed 75cm to ESE of this plant has 2 stems, in early bloom, and one in early full",,,,,,,,,,,,,,,,,,,,use data from previous survey for bud and flower counts,,,
4157,BT,372,PYNN1004,0,2,0,0,,,,,,,,,,,,,,first 2013 visit was 7/3,,,,,,,,,,,,,,,,,,,,,use data from previous survey for bud and flower counts,,,
4158,BU,373,PYNW2001,2,0,0,0,,,,,,,,,,,,,,first 2013 visit was 7/4,,,,,,,,,,,,,,,,,,,,,,,,
4159,BU,373,PYNW2003,5,0,0,0,,,,,,,,,,,,,,first 2013 visit was 7/4,,,,,,,,,,,,,,,,,,,,,,,,
4160,BU,373,PYNW2006,2,3,0,0,,,,,,,,,,,,,,first 2013 visit was 7/4,,,,,,,,,,,,,,,,,,,,,,,,
4161,BU,373,PYNW2007,1,1,0,0,,,,,,,,,,,,,,first 2013 visit was 7/4,,,,,,,,,,,,,,,,,,,,,,,,
4163,BV,374,PYNS3-103,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4164,BV,374,PYNS3-101,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4165,BV,374,PYNS3-102,0,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4167,BW,375,PYNW1004,0,3,0,0,,,,,,,,,,,,,,"it is same plant as ""004"" from 2012",plant was too short for me to see during distance sampling (obscured by taller veg),,,,,,,,,,,,,,,,,,,,,,,
4168,BW,375,not seen in 2012,2,2,0,0,,,,,,,,,,,,,,not trimbed in 2012,,,,,,,,,,,,,,,,,,,,,,,,
4175,BY,377,PYWS1001,0,1,0,0,,,,,,,,,,,,,,,2ND VISIT OF 2013,,,,,,,,,,,,,,,,,,,,,,,
4179,BY,377,PYWS1002,1,0,0,0,,,,,,,,,,,,,,,2nd visit of 2013,,,,,,,,,,,,,,,,,,,,,,,
4180,BZ,378,PYWS2002,2,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4182,BZ,378,PYWS2003,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4184,BZ,378,PYWS2004,0,2,0,0,,,,,,,,,,,,,,,1 crab spider on this plant,,,,,,,,,,,,,,,,,,,,,,,
4185,CA,379,RISC105,2,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4186,CA,379,RISC108,4,1,0,1,,,,,,,,,,,,,,,"appears to have 7 large stems in bud, but 3 are resprouts of 1 stem, and 2 are resprouts of a second stem",,,,,,,,,,,,,,,,,,,,,,,
4190,I,309,PYWS2017,0,5,0,0,,,,,,,,,,,,,,"In 2012 and 2013, was seen from PYS, but data shifted to proper patch in March 2014","nectared on by 1 regal fritillary, 1 Edward's hairstreak and 2 pearl crescents; did collect bloom status but not other stem data in 2013",,,,,,,,,,,,,,,,,,,,"IGNORE distance data (seen from PYSW2, not PYWS2)",,,
4191,CB,380,GILC1001,0,3,0,0,0,,,,,,,,,,,,,,some milkweed buds were rasped,0,0,no data,no data,no,maybe,no,1 long-horned milkweed beetle,milkweed buds had been rasped,,,,1,1,1,0,4,0,"longest stem was bitten off 6"" from ground; has 4 healthy axillary stems",,,,
4192,CB,380,GILC1002,1,1,0,4,0,,,,,,,,,,,,,Stem count might need to get lowered to 4,,0,0,no,no data,no,no,no,no,,,,,3,1,1,0,?,?,"2 stems are healthy resprouts 6 "" tall, 2 stems were stepped on/eaten by vertz and are now dying, 1 stem was bitten and has axillary resprouts with buds, 1 stepped on by ungulates and has flowers but is weak",might want to return later for better bud count (small and green),,,
4193,CB,380,accidental row,,,,,,,,,,,,,,,,,,accidental row,,,,,,,,,,,,,,,,,,,,,,,,
4194,CB,380,GILC1003,5,1,0,6,1,,,,,,,,,,,,,,,0,0,yes,no data,no,no,no,no,,,,,11,6,9,0,no data,no data,"11 stems bitten, 12th stem is a 1"" tall resprout, and 13th stem died (might have been bitten)","of 11 bitten stems, 2 have no axillary sprouts, 3 have axillary sprouts but no buds, and 6 have axillary sprouts with buds",1197 and 1198 (in iPhone?),might want to return later for better bud count (small and green),
4195,CC,381,GILN1001,0,1,0,0,1,,,,,,,,,,,,,,dead stem is 10 cm long,no,no,no data,no data,no,no,no,no,,,,,2,1,1,0,2,0,the dead stem was likely bitten this year,,1188 (iPhone?),,
4196,CD,382,none,0,0,0,7,0,,,,,,,,,,,,,"No stems here on the visit of July 4, 2014 (even though I searched in correct spot)","plants grew from 0"" on July 4 to 12"" tall on July 21",0,0,no,11 buckbrush,no,no,no,no,,,,,0,0,0,0,0,0,No evidence of grazing.,"very wimpy stems, likely due to dense shade from fescue and multiple buckbrush.",,,
4197,CD,382,none,1,0,0,0,0,,,,,,,,,,,,,,,0,0,no,0,no,yes, no,no,"1 monarch egg on bud, 2 monarch eggs on undersides of young leaves",,,,0,0,0,1,1,0,"might have been stepped on by ungulate, but no clear evidence",,,,
4198,CD,382,none,4,0,0,3,2,,,,,,,,,,,,,,,0,0,no,0,no,yes,no,no,"6 monarch eggs on undersides of young leaves; each on a different stem (on the six tallest stems, all within 1"" of tip)",,,,2,0,0,0,0,0,the 2 dead stems had been bitten by ungulates; they are dying.,"I speculate it was likely that other stems were bitten off earlier in the year, but lack clear evidence for that",,,
4199,CD,382,none,1,0,0,10,0,,,,,,,,,,,,,,,0,0,yes (mild),0,no,no,no,no,,,,,1,0,1,0,2,0,,,,,
4200,CE,383,PYNN1001,1,0,0,0,0,,,,,,,,,,,,,,,2,3,no data,no data,no,no,no,no,,,,,1,1,1,0,2,0,"stem bitten 5"" from ground, and two axillary shoots developed",,,,
